ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3
1995,6,6705,6.251,7.818,2.312,2.635,1.083,0,2.666,5.1,1.433,.495,3.023,16.097,6.461,2.686,.572,1.155,.057,.109,.219,.655,0,2.636,.878,1.365,.523,5.449,7.236,2.998,2.621,1.908,0,2.648,3.86,.915,.476,2.561,13.612,4.549,3.014,.646,.861,.046,.062,.062,1.232,0,4.753,.963,2.331,.784,5.876,5.032,2.263,2.408,2.271,0,2.561,3.886,.838,.305,2.141,14.385,4.424,4.791,.969,1.324,.182,.044,.087,1.129,0,6.752,.781,1.358,.876,6.251,7.818,2.312,2.635,.56,1.083,0,.407,4.038,1.064,5.449,7.236,2.998,2.621,.542,1.908,0,.489,4.282,1.856,5.876,5.032,2.263,2.408,.415,2.271,0,.63,7.129,1.817,.086,1.155,.057,.109,0,.219,0,.423,.655,0,.265,.137,.861,.046,.062,0,.062,0,.254,1.232,0,0,.183,1.324,.182,.044,0,.087,0,.538,1.129,0,.293,.771,3.622,2.666,5.1,.588,1.433,.878,2.238,0,3.043,.588,.474,3.553,2.648,3.86,.76,.915,.797,1.212,0,1.51,.76,.743,3.905,2.561,3.886,.366,.838,.803,1.317,0,1.797,.366,20.743,20.927,3.651,23.091,6.0809999,2.618,.26499999,1.678,4.066,5.559,1.928,0,5.6240001,.073,3.697,21.000999,16.488001,3.233,19.364,7.2729998,2.517,0,1.701,7.9780002,8.6049995,1.252,0,5.3779998,.124,5.085,18.434999,16.580999,2.5669999,19.459,10.545,3.303,.29300001,1.145,10.479,5.3990002,1.812,0,6.0419998,.152,3.7880001,26.429001,3.651,6.1939998,0,.56,2.6659999,.65399998,0,.57200003,0,25.059,9.2399998,3.043,.055,.47099999,0,.26499999,2.233,5.559,0,9.5810003,.073,3.697,27.497999,3.233,5.802,0,.542,2.648,0,0,.64600003,0,20.586,7.6739998,1.51,.24699999,.308,0,0,2.346,8.6049995,0,13.145,.124,5.085,28.09,2.5669999,4.4390001,0,.41499999,2.5610001,.63,0,.96899998,0,21.323999,7.5339999,1.7970001,.125,.49599999,0,.29300001,2.99,5.3990002,0,16.431999,.152,3.7880001
1996,12,11920,5.88,7.777,2.85,1.661,1.564,0,3.964,3.674,1.741,.083,2.145,11.977,5.98,4.323,.843,1.394,.088,.074,.551,.624,.019,2.225,1.805,2.767,.747,6.476,8.913,2.436,1.608,3.191,0,2.436,2.173,1.801,.062,1.69,9.726,4.956,4.039,1.773,2.358,.201,.148,.268,.973,0,3.473,2.382,2.681,.541,5.817,4.859,1.896,1.71,2.263,0,3.634,2.879,1.098,.078,.779,10.514,3.628,6.854,.606,1.312,.19,.098,.77,.849,0,5.33,2.491,2.644,1.015,5.88,7.777,2.85,1.661,.393,1.564,0,1.169,7.082,1.374,6.476,8.913,2.436,1.608,.514,3.191,0,1.491,6.73,1.266,5.817,4.859,1.896,1.71,.243,2.263,0,1.701,11.268,2.081,.047,1.394,.088,.074,.828,.551,0,.735,.624,0,.15,0,2.358,.201,.148,.363,.268,0,.76,.973,0,0,.173,1.312,.19,.098,.57,.77,0,.785,.849,0,.163,1.219,4.005,3.964,3.674,.571,1.741,.472,.886,0,2.591,.632,1.175,3.32,2.436,2.173,.648,1.801,.425,.734,0,2.076,.438,.88,4.227,3.634,2.879,.462,1.098,.429,.553,0,1.351,.27,20.146,19.756001,2.2309999,18.542,10.468,4.2940001,.15000001,.89200002,5.1950002,6.881,1.821,0,4.099,.26199999,5.2600002,23.191999,15.225,1.752,15.087,11.259,5.0700002,0,1.117,7.6220002,7.2659998,1.291,0,4.5180001,.34400001,6.257,16.874001,15.784,.89300001,14.661,15.656,4.5739999,.163,.472,11.354,7.822,1.706,0,5.3600001,.104,4.5770001,29.782,2.2309999,4.4889998,0,.39300001,3.964,.412,.019,.84299999,.037,20.01,9.0170002,2.5910001,.022,1.5880001,0,.15000001,2.753,6.881,0,9.2939997,.26199999,5.2600002,32.535,1.752,3.2820001,0,.514,2.4360001,.28200001,0,1.773,0,16.104,8.1160002,2.076,.055,.98000002,0,0,4.0900002,7.2659998,0,12.14,.34400001,6.257,31.851,.89300001,3.4260001,0,.243,3.6340001,.185,0,.60600001,0,16.131001,7.4899998,1.351,.086,1.801,0,.163,2.9460001,7.822,0,16.691,.104,4.5770001
1997,12,12082,6.357,6.832,1.016,.081,1.566,0,5.781,4.94,2.899,.292,3.531,14.117,9.634,2.436,.811,2.384,.081,.066,.483,.271,0,3.572,1.107,1.756,.516,5.952,6.687,1.151,.078,2.649,0,5.085,2.518,2.235,.184,2.141,10.973,10.571,3.051,1.07,3.453,0,.087,.133,.477,.024,6.64,1.504,2.88,.935,7.122,4.326,.633,.031,2.405,0,5.234,2.718,1.702,.111,1.101,12.132,7.977,4.004,1.126,2.412,.061,.049,.332,.252,0,10.998,1.493,2.17,1.47,6.357,6.832,1.016,.081,.11,1.566,0,.182,3.72,.21,5.952,6.687,1.151,.078,.06,2.649,0,.099,4.362,.358,7.122,4.326,.633,.031,.069,2.405,0,.295,6.38,.411,.053,2.384,.081,.066,.116,.483,.045,.49,.499,.022,.297,.057,3.453,0,.087,.281,.133,0,.321,.596,.111,.224,.156,2.412,.061,.049,.027,.332,.009,.375,.435,.066,.439,.515,3.497,5.781,4.94,.632,2.899,.182,1.252,0,3.029,.215,.709,2.833,5.085,2.518,.591,2.235,.481,1.003,0,1.712,0,.553,3.121,5.234,2.718,.408,1.702,.109,.591,0,1.649,.164,15.993,22.940001,3.846,24.233999,4.9229999,4.164,.31900001,1.836,5.7340002,5.0999999,1.346,0,4.4400001,.42699999,4.697,16.681999,17.167999,2.3540001,22.011999,5.8889999,4.8709998,.33500001,1.697,10.054,7.3169999,.87199998,0,5.1830001,.322,5.243,14.662,16.249001,1.224,20.489,8.2119999,3.7,.50599998,.92400002,15.657,7.8070002,.96499997,0,4.98,.21799999,4.4070001,20.093,3.846,5.5679998,0,.11,5.7810001,1.337,0,.81099999,0,25.551001,8.993,3.0439999,.087,.84399998,0,.31900001,3.3729999,5.0999999,0,10.018,.42699999,4.697,21.761,2.3540001,2.954,0,.06,5.085,1.298,.024,1.0700001,0,22.861,7.3709998,1.712,.105,.55800003,0,.33500001,4.3699999,7.3169999,0,15.199,.322,5.243,21.556,1.224,3.1389999,0,.069,5.2340002,.58700001,0,1.126,0,21.378,6.539,1.649,.208,.634,0,.50599998,3.2219999,7.8070002,0,20.497,.21799999,4.4070001
1998,12,12194,6.431,4.33,.748,.178,1.209,0,6.31,4.936,2.891,.075,2.825,9.672,7.909,1.227,.564,2.398,.09,.361,1.697,1.419,0,4.519,1.552,2.512,1.689,6.145,4.411,.355,.393,.818,0,4.025,4.162,2.673,.006,1.542,9.307,5.481,1.63,.958,3.005,.239,.194,1.002,.874,0,7.122,2.755,3.449,1.771,5.586,2.765,.951,.166,1.977,0,6.422,3.324,1.732,.014,.965,7.45,5.874,1.897,.618,3.242,.373,.499,.666,1.135,0,13.311,1.813,2.567,2.414,6.431,4.33,.748,.178,.148,1.209,0,0,2.134,.192,6.145,4.411,.355,.393,.106,.818,0,0,2.839,.344,5.586,2.765,.951,.166,.068,1.977,0,0,3.231,.544,.101,2.398,.09,.361,.843,1.697,.08,.414,2.737,.168,.456,.239,3.005,.239,.194,.419,1.002,0,.867,1.748,.068,.238,.365,3.242,.373,.499,.658,.666,.019,.575,2.147,.307,.528,.9,1.878,6.31,4.936,1.594,2.891,.112,.765,0,2.772,.238,1.946,1.568,4.025,4.162,1.131,2.673,.174,.425,.138,2.628,.273,.818,1.397,6.422,3.324,1.117,1.732,.088,.326,0,1.644,.279,13.164,22.396999,2.9000001,18.1,2.8889999,8.6190004,.62400001,1.575,7.382,9.3009996,1.957,0,3.089,.456,7.5479999,12.538,19.143,1.548,15.086,4.1399999,7.4749999,.30599999,1.092,12.171,11.979,2.2119999,0,4.0650001,0,8.2449999,11.655,17.148001,.97899997,13.509,4.4289999,8.1789999,.83499998,1.051,19.761999,12.247,1.355,0,3.1289999,.29499999,5.4260001,15.287,3.0150001,5.276,0,.148,6.3099999,1.156,0,.56400001,.013,20.076,8.2539997,2.7720001,.145,3.171,0,.456,5.717,9.3009996,0,10.335,.456,7.5479999,15.241,1.602,4.3759999,0,.106,4.0250001,.81,0,.958,.058,17.298,7.9580002,2.766,.377,2.0929999,0,.23800001,5.6890001,11.979,0,16.181999,0,8.2449999,14.947,1.253,3.5190001,.036,.068,6.4219999,.83099997,0,.61799997,0,14.864,5.6700001,1.6440001,.164,2.5799999,0,.528,6.2709999,12.247,0,22.617001,.29499999,5.4260001
1999,13,14383,3.654,3.267,.988,.021,2.258,0,7.825,8.683,2.652,0,1.891,7.636,2.582,1.37,.47,2.964,.278,.08,1.717,2.241,0,2.832,1.16,2.269,.551,3.2,3.38,.577,0,2.953,0,5.02,6.813,2.32,0,1.004,6.401,2.035,1.24,.419,3.791,.243,.199,.871,2.539,0,5.098,2.217,2.616,.917,3.663,1.642,.751,0,4.719,0,5.481,6.263,1.519,0,.653,5.745,1.901,1.957,.569,3.655,.62,.205,1.146,2.236,0,10.85,2.22,2.316,1.228,3.654,3.267,.988,.021,0,2.258,0,.188,2.74,.299,3.2,3.38,.577,0,0,2.953,0,.193,2.48,.243,3.663,1.642,.751,0,0,4.719,0,.326,3.914,.598,.299,2.964,.278,.08,.054,1.717,0,.575,3.756,.035,.212,.243,3.791,.243,.199,.151,.871,0,1.17,4.351,.02,.099,.598,3.655,.62,.205,.206,1.146,0,.719,3.694,.014,.149,1.77,1.53,7.825,8.683,4.425,2.652,0,.382,0,2.261,.681,1.753,1.466,5.02,6.813,3.582,2.32,0,.454,0,2.054,.269,1.288,1.146,5.481,6.263,3.171,1.519,0,.23,0,1.332,.361,10.188,30.208,1.891,14.24,3.698,9.4230003,.24699999,.94400001,5.2859998,5.5739999,4.592,0,4.2979999,.167,9.2440004,10.111,23.732,1.0039999,10.905,3.335,10.775,.119,.69400001,8.4829998,8.7670002,4.665,0,5.2179999,.19499999,11.997,10.775,20.792,.67199999,9.8999996,5.4070001,10.244,.163,.27900001,16.120001,8.5769997,3.51,0,4.7969999,.091,8.6719999,13.116,1.891,9.4420004,0,0,7.8249998,.77499998,0,.47,0,18.424,11.44,2.2609999,0,2.428,0,.212,7.329,5.5739999,0,9.4020004,.167,9.2440004,12.783,1.0039999,7.1079998,0,0,5.02,.65700001,0,.419,.182,15.613,9.6619997,2.0539999,0,1.706,0,.099,9.3319998,8.7670002,0,13.4,.19499999,11.997,15.015,.67199999,6.5089998,0,0,5.4809999,.26499999,0,.56900001,0,13.314,7.717,1.332,0,2.7739999,0,.149,8.0819998,8.5769997,0,20.781,.091,8.6719999
2000,16,17075,3.677,2.265,2.253,.308,3.401,0,11.52,14.944,1.474,.11,1.467,5.375,2.089,1.302,.458,1.606,.652,.066,.462,.092,.765,1.864,1.126,2.21,.271,4.193,1.706,1.684,.392,4.687,0,9.322,11.36,1.082,.02,.915,4.135,1.463,1.295,1.097,2.372,.772,.089,.497,.06,.886,3.374,2.789,3.833,.328,3.531,1.116,2.186,.269,7.315,0,9.531,9.151,.584,.058,.425,3.757,1.786,2.079,.649,2.729,1.538,.088,.269,.082,.819,5.078,2.405,3.854,.604,3.677,2.265,2.253,.308,.243,3.401,0,.478,2.373,.562,4.193,1.706,1.684,.392,.076,4.687,0,.557,2.162,1.212,3.531,1.116,2.186,.269,.088,7.315,0,.611,3.814,2.357,.35,1.606,.652,.066,.057,.462,0,.117,.118,.053,.286,.397,2.372,.772,.089,.036,.497,0,.03,.119,0,.102,1.302,2.729,1.538,.088,.023,.269,0,.241,.118,.065,.408,.852,1.048,11.52,14.944,6.72,1.474,.751,.436,.005,1.573,.927,1.084,.926,9.322,11.36,4.95,1.082,.321,.378,0,1.026,1.256,.572,.873,9.531,9.151,5.33,.584,.24,.228,0,.687,.313,12.292,40.249001,1.751,10.335,3.885,3.079,.33899999,2.3559999,3.8940001,5.0819998,1.474,0,3.5699999,.85299999,10.84,12.986,31.705,1.25,8.2559996,5.0289998,3.915,.102,2.3329999,6.6209998,8.7180004,1.3329999,0,4.4580002,.852,12.443,14.854,27.509001,.77499998,7.948,7.5300002,5.006,.47299999,1.638,10.155,8.8219995,.87400001,0,3.599,.773,10.044,15.841,1.789,15.093,.014,.289,11.52,1.415,.76499999,.458,.032,11.808,11.355,1.6,.05,1.587,0,.28600001,1.895,5.0819998,0,7.427,.85299999,10.84,16.672001,1.294,11.449,0,.145,9.3219995,1.322,.88599998,1.097,.152,9.5889997,9.4560003,1.026,.13,1.791,0,.102,2.5209999,8.7180004,0,11.035,.852,12.443,20.273001,.82200003,9.2679996,.099,.133,9.5310001,.66000003,.81900001,.64899999,.006,8.8219995,7.8200002,.71499997,.255,3.22,0,.40799999,3.1530001,8.8219995,0,13.707,.773,10.044
2001,13,12368,4.991,4.998,6.126,3.301,4.156,0,10.412,8.805,.956,.237,1.155,2.547,1.933,.863,.659,1.561,1.075,.099,1.03,.18,2.021,1.006,.241,1.361,.484,3.922,3.792,4.975,3.623,3.961,0,8.776,6.476,1.244,.146,.558,2.924,2.312,.984,1.083,2.02,1.727,.032,1.215,.361,1.779,1.843,.494,1.423,.121,4.863,3.77,5.507,3.948,9.072,0,8.788,6.111,.352,.11,.412,1.853,1.745,.839,.984,1.546,2.725,.089,1.235,.173,2.164,3.118,.586,2.434,.122,4.991,4.998,6.126,3.301,.944,4.156,0,1.434,1.488,.788,3.922,3.792,4.975,3.623,.796,3.961,0,.945,1.405,1.582,4.863,3.77,5.507,3.948,.393,9.072,0,1.31,1.42,1.756,.335,1.561,1.075,.099,1.082,1.03,.037,.206,.325,.103,.198,.442,2.02,1.727,.032,1.318,1.215,0,.609,.637,0,.327,1.008,1.546,2.725,.089,1.938,1.235,.069,.334,.335,.015,.177,1.417,.981,10.412,8.805,5.215,.956,.363,.412,.007,.928,1.355,1.292,1.11,8.776,6.476,2.856,1.244,.102,.556,0,1.206,.84,.688,.488,8.788,6.111,3.54,.352,.15,.133,0,.36,.667,25.632,30.853001,1.628,5.5609999,4.3860002,5.414,.301,4.5960002,2.5409999,3.9860001,.95999998,0,3.313,.74000001,10.089,22.448999,24.459,.74199998,5.8969998,5.2259998,7.559,.32699999,3.49,3.4719999,4.8530002,2.293,0,2.753,1.704,14.776,28.997999,21.277,.87699997,4.494,5.5300002,8.2720003,.192,3.4330001,7.381,6.1009998,.78399998,0,3.1289999,.72899997,8.8030005,28.357,1.8279999,9.0509996,.018,1.049,10.412,2.0769999,2.0209999,.65899998,.018,6.3429999,9.9619999,1.187,.49900001,3.658,0,.198,2.194,3.9860001,0,5.6539998,.74000001,10.089,24.976999,.77100003,6.6599998,.211,.92400002,8.776,1.291,1.779,1.0829999,0,8.0489998,7.7049999,1.251,.64600003,4.7529998,0,.32699999,3.266,4.8530002,0,6.197,1.704,14.776,32.043999,1.107,6.2259998,.06,.44600001,8.7880001,1.052,2.164,.98400003,.05,5.177,5.7319999,.39199999,.391,7.0640001,0,.177,2.2309999,6.1009998,0,10.28,.72899997,8.8030005
2002,13,11753,15.415,4.524,1.916,2.508,2.127,0,5.921,5.629,.918,.067,.967,1.578,1.246,.575,.602,2.197,3.397,.191,6.854,1.37,.39,1.001,.415,1.059,.057,13.457,3.031,1.249,2.45,2.038,0,3.852,3.848,.942,.082,.835,1.692,1.052,.268,.922,2.608,4.698,.273,6.941,1.239,.273,1.173,.38,.989,.106,11.94,2.874,1.435,2.622,2.382,0,3.195,3.073,.435,.056,.336,1.701,.714,.439,.823,2.045,6.354,.197,7.5,1.957,.298,2.291,.449,.926,.056,15.415,4.524,1.916,2.508,.648,2.127,0,.216,.864,4.008,13.457,3.031,1.249,2.45,.408,2.038,0,.211,.401,4.801,11.94,2.874,1.435,2.622,.317,2.382,0,.145,.681,5.352,3.859,2.197,3.397,.191,12.312,6.854,0,.348,2.256,.129,.06,4.681,2.608,4.698,.273,14.331,6.941,0,.504,2.201,.208,0,5.006,2.045,6.354,.197,18.562,7.5,0,.371,3.313,.242,.062,.826,.605,5.921,5.629,1.643,.918,.035,.205,0,1.106,.755,.566,.938,3.852,3.848,1.182,.942,.147,.234,.174,1.234,.437,.636,.563,3.195,3.073,1.066,.435,.044,.117,0,.433,.388,28.836,17.641001,1.464,3.3150001,5.737,27.555,.189,1.515,1.9859999,2.322,1.12,0,4.0320001,.099,4.1869998,24.08,13.554,1.319,3.2190001,6.4390001,31.555,.208,1.281,2.967,2.6489999,1.4630001,0,4.3839998,.152,6.73,23.426001,9.9499998,1.04,2.8,7.0700002,38.341999,.303,.87,4.8990002,2.4319999,1.472,0,3.5840001,.20299999,3.609,28.309,1.554,6.0229998,.048,.66600001,5.921,.93099999,.38999999,.602,0,4.1880002,4.9320002,1.1059999,1.189,26.612,0,.06,4.9310002,2.322,0,5.9289999,.099,4.1869998,23.707001,1.3559999,3.98,.104,.41299999,3.852,.972,.273,.92199999,0,4.5869999,4.2940001,1.408,.84500003,30.923,0,0,5.52,2.6489999,0,7.3150001,.152,6.73,23.099001,1.174,3.378,.069,.317,3.1949999,.42300001,.29800001,.82300001,.146,4.0869999,3.0599999,.433,1.257,37.618,0,.062,5.9710002,2.4319999,0,8.349,.20299999,3.609
2003,24,19168,22.009,10.531,.856,.124,1.133,0,4.505,7.357,1.141,.079,.706,1.205,.712,.696,.51,2.398,1.362,.169,11.429,3.717,.244,.991,.774,1.329,1.029,20.191,7.31,.768,.036,1.894,0,4.544,7.005,1.291,.251,1.077,1.9,1.209,.603,.642,2.011,2.273,.089,9.78,2.861,.228,1.273,.873,1.035,.742,19.463,6.455,.639,.13,1.815,0,3.105,5.464,.639,.03,.459,1.756,.856,.652,.854,2.089,4.354,.068,10.641,3.43,.215,2.3,.777,1.023,.793,22.009,10.531,.856,.124,.022,1.133,0,.634,1.028,.748,20.191,7.31,.768,.036,.033,1.894,0,.52,.867,1.063,19.463,6.455,.639,.13,0,1.815,0,.606,.933,1.422,.269,2.398,1.362,.169,5.127,11.429,.022,.328,5.104,0,.18,.547,2.011,2.273,.089,6.654,9.78,.124,.279,3.901,0,.259,.679,2.089,4.354,.068,10.275,10.641,.136,.168,4.959,0,.149,.567,.73,4.505,7.357,.849,1.141,.14,.37,.089,1.254,.984,.646,.589,4.544,7.005,.939,1.291,.168,.117,.084,1.318,.588,.601,.847,3.105,5.464,.646,.639,.03,.142,.021,.603,.514,34.923,17.986,.86500001,2.3199999,2.9189999,25.938999,.18000001,1.13,2.29,4.3979998,.616,0,1.993,.37799999,4.0619998,30.549999,17.290001,1.586,3.674,3.092,25.112,.259,1.003,3.3099999,4.5409999,.741,0,3.1860001,.042,5.6139998,28.847,12.614,.75400001,2.964,3.816,32.691002,.149,.949,6.3940001,3.789,.583,0,2.1989999,.21600001,4.0339999,36.931999,.93199998,7.9349999,0,.022,4.5050001,.463,.244,.50999999,.056,2.7820001,4.5650001,1.364,.25,18.378,0,.18000001,7.8299999,4.3979998,0,4.2160001,.37799999,4.0619998,32.27,1.688,7.6059999,0,.033,4.5440001,.34400001,.228,.64200002,0,4.1999998,4.171,1.402,.36300001,19.466999,0,.259,6.191,4.5409999,0,6.395,.042,5.6139998,30.816,.847,6.0339999,0,0,3.105,.296,.215,.85399997,.043,3.4159999,3.3469999,.625,.345,26.153,0,.149,7.2160001,3.789,0,8.5,.21600001,4.0339999
2004,20,18741,17.165,8.535,1.473,0,.818,0,4.825,10.497,.728,.172,.557,.952,.89,.685,.949,4.857,1.928,.072,15.63,5.784,.3,.395,.89,.569,.284,13.345,8.444,.873,0,1.335,0,4.958,7.884,1.064,.056,.608,1.28,.727,.499,1.507,3.822,3.745,.049,13.963,4.273,.394,.871,1.273,.41,.152,13.502,4.882,1.053,.013,2.135,0,2.886,7.451,.435,.033,.362,1.02,.578,.415,1.767,2.909,7.823,.038,12.796,3.996,.277,2.506,.618,.443,.045,17.165,8.535,1.473,0,.082,.818,0,.667,.813,.954,13.345,8.444,.873,0,.225,1.335,0,.687,.553,1.19,13.502,4.882,1.053,.013,.063,2.135,0,.374,.536,1.212,.307,4.857,1.928,.072,3.361,15.63,.012,.23,6.551,0,.33,.46,3.822,3.745,.049,6.665,13.963,.019,.371,5.09,0,.114,.727,2.909,7.823,.038,12.382,12.796,.021,.183,4.626,0,.465,1.009,.505,4.825,10.497,1.623,.728,.115,.336,.139,.661,.893,1.821,.901,4.958,7.884,1.206,1.064,.164,.373,.087,.955,.98,1.304,.551,2.886,7.451,2.013,.435,.049,.186,.084,.388,.669,28.351999,21.332001,1.1390001,2.2079999,3.3900001,32.640999,.33000001,1.465,1.0190001,4.0050001,.41600001,0,2.332,.48500001,.88700002,24.441999,20.392,1.322,2.5079999,3.937,33.723,.114,1.484,2.063,4.1399999,.359,0,3.7490001,.70099998,1.066,21.882999,16.014999,1.802,2.1500001,3.8889999,40.778,.465,.699,5.8579998,2.6489999,.26699999,0,1.988,.52600002,1.03,30.233,1.175,10.913,.007,.082,4.8249998,.86500001,.30000001,.949,.004,2.5020001,5.0739999,.81599998,.285,21.309999,0,.33000001,11.638,4.0050001,0,3.3150001,.48500001,.88700002,26.129999,1.414,8.3809996,0,.22499999,4.9580002,.741,.39399999,1.507,.029,2.7190001,6.2449999,1.112,.221,24.9,0,.114,9.283,4.1399999,0,5.7210002,.70099998,1.066,23.030001,2.0150001,7.8559999,0,.063,2.8859999,.167,.27700001,1.767,.005,2.267,5.1399999,.48500001,.235,33.786999,0,.465,7.7179999,2.6489999,0,7.6329999,.52600002,1.03
