studyid,prev_ts,next_ts,fw_start,fw_end,sample,mipid,weightavailable,unique_mip,respondents,entry,male,income_quartile,mipd1_0,mipd2_0,mipd3_0,mipd4_0,mipd5_0,mipd6_0,mipd7_0,mipd8_0,mipd9_0,mipd10_0,mipd11_0,mipd12_0,mipd13_0,mipd14_0,mipd15_0,mipds101_0,mipds102_0,mipds103_0,mipds105_0,mipds109_0,mipds110_0,mipds203_0,mipds204_0,mipds207_0,mipds308_0,mipds309_0,mipds401_0,mipds404_0,mipds503_0,mipds509_0,mipds601_0,mipds602_0,mipds603_0,mipds605_0,mipds610_0,mipds804_0,mipds901_0,mipds1001_0,mipds1011_0,mipds1012_0,mipde101_0,mipde102_0,mipde103_0,mipde105_0,mipde108_0,mipde109_0,mipde110_0,mipde501_0,mipde502_0,mipde504_0,mipdfp506_0,mipdfp601_0,mipdfp602_0,mipdfp603_0,mipdfp604_0,mipdfp605_0,mipdfp606_0,mipdfp608_0,mipdfp610_0,mipdfp701_0,mipdfp702_0,mipdsp201_0,mipdsp202_0,mipdsp203_0,mipdsp204_0,mipdsp205_0,mipdsp207_0,mipdsp208_0,mipdsp210_0,mipdsp211_0,mipdsp212_0,mipdsp217_0,cap1_0,cap2_0,cap3_0,cap4_0,cap5_0,cap6_0,cap7_0,cap8_0,cap9_0,cap10_0,cap12_0,cap13_0,cap14_0,cap15_0,cap16_0,cap17_0,cap18_0,cap19_0,cap20_0,cap21_0,cap22_0,cap23_0,cap24_0,mipd1_1,mipd2_1,mipd3_1,mipd4_1,mipd5_1,mipd6_1,mipd7_1,mipd8_1,mipd9_1,mipd10_1,mipd11_1,mipd12_1,mipd13_1,mipd14_1,mipd15_1,mipds101_1,mipds102_1,mipds103_1,mipds105_1,mipds109_1,mipds110_1,mipds203_1,mipds204_1,mipds207_1,mipds308_1,mipds309_1,mipds401_1,mipds404_1,mipds503_1,mipds509_1,mipds601_1,mipds602_1,mipds603_1,mipds605_1,mipds610_1,mipds804_1,mipds901_1,mipds1001_1,mipds1011_1,mipds1012_1,mipde101_1,mipde102_1,mipde103_1,mipde105_1,mipde108_1,mipde109_1,mipde110_1,mipde501_1,mipde502_1,mipde504_1,mipdfp506_1,mipdfp601_1,mipdfp602_1,mipdfp603_1,mipdfp604_1,mipdfp605_1,mipdfp606_1,mipdfp608_1,mipdfp610_1,mipdfp701_1,mipdfp702_1,mipdsp201_1,mipdsp202_1,mipdsp203_1,mipdsp204_1,mipdsp205_1,mipdsp207_1,mipdsp208_1,mipdsp210_1,mipdsp211_1,mipdsp212_1,mipdsp217_1,cap1_1,cap2_1,cap3_1,cap4_1,cap5_1,cap6_1,cap7_1,cap8_1,cap9_1,cap10_1,cap12_1,cap13_1,cap14_1,cap15_1,cap16_1,cap17_1,cap18_1,cap19_1,cap20_1,cap21_1,cap22_1,cap23_1,cap24_1
"usaipo1978-1111g",02nov1976,04nov1980,08sep1978,11sep1978,"National Adults",1,"Yes",47,1530,,"Female","Third 25%",64.44888,3.418355,1.013277,6.99827,2.382173,4.315875,0,4.667398,5.061063,2.488557,.3470766,0,1.085488,0,3.773585,12.84053,3.385523,40.92767,6.771045,0,.1630562,.9655253,.1537386,1.681808,.4309341,.5823434,5.154903,.8525506,0,0,1.217324,.3261123,.4431103,1.720666,0,2.117733,3.115371,0,0,0,12.84053,3.385523,40.92767,6.771045,0,0,.1630562,0,0,2.335585,.0465875,1.217324,.3261123,.4431103,0,1.720666,0,.6086622,0,0,0,.0349406,0,.9655253,.1537386,.0931749,1.681808,0,0,.0349406,0,.4542278,64.91708,1.013277,.1836877,0,0,.9655253,1.141393,3.1766,0,0,7.315397,3.688951,.0698812,.7104589,2.536476,.0465875,0,1.825987,2.488557,0,6.146551,0,3.773585,66.44097,1.476772,1.578086,2.577031,3.37341,5.115641,0,6.137001,5.432264,3.740993,.1655208,0,1.670486,0,2.291826,13.72425,3.056132,42.25945,6.112264,0,.8356069,.070028,.2228164,.6213394,.8316054,.7464805,1.259231,.4201681,0,0,1.716435,1.142387,.2350591,1.163542,0,3.632968,3.665648,0,0,0,13.72425,3.056132,42.25945,6.112264,0,0,.8356069,0,0,3.37341,0,1.716435,1.142387,.2350591,0,1.163542,0,.8582174,0,0,0,.1227764,0,.070028,.2228164,.0280112,.6213394,0,0,.1227764,0,.2890247,67.9996,1.578086,.2992106,0,0,.070028,.6111535,5.449453,0,0,2.666157,2.29989,.2455528,.5296664,2.540988,0,0,2.574652,3.740993,0,7.10275,0,2.291826
"usaipo1978-1115g",02nov1976,04nov1980,27oct1978,30oct1978,"National Adults",1,"Yes",47,1543,,"Female","Second 25%",76.08873,2.404072,.1899335,3.431607,2.194411,3.167396,0,2.823961,2.787501,3.244302,.1780627,0,.4273504,0,3.062678,16.69827,2.443783,51.64719,4.887566,0,.322887,.304685,.0457875,.6291548,.0949668,.0949668,2.062503,.5072808,0,0,.6694026,.154321,.524437,1.508276,0,1.549202,1.858466,0,0,0,16.69827,2.443783,51.64719,4.887566,0,0,.322887,0,0,2.18254,0,.6694026,.154321,.524437,0,1.508276,0,.3109596,0,0,0,.1695835,0,.304685,.0457875,.4415954,.6291548,0,0,.1695835,0,.6436825,76.57464,.1899335,.2167277,0,0,.304685,.4467395,2.323803,0,0,3.43873,3.322028,.339167,.0890313,2.187034,.0118708,0,.9803622,3.244302,.0534188,3.214851,0,3.062678,77.99616,1.053459,.8298392,3.07783,1.121781,4.654837,0,2.821953,1.699611,2.576994,.2751572,0,1.219427,0,2.672956,17.59746,1.854254,54.20419,3.708508,0,.4941599,.0393082,.1572327,.4848008,.4149196,.4149196,.6603773,.3930818,0,0,1.148547,1.341719,.3204552,1.269841,0,1.798942,1.115229,0,0,0,17.59746,1.854254,54.20419,3.708508,0,0,.4941599,0,0,1.121781,0,1.148547,1.341719,.3204552,0,1.269841,0,.5742737,0,0,0,0,0,.0393082,.1572327,.1231656,.4848008,0,0,0,0,.2489518,78.67226,.8298392,.1572327,0,0,.0393082,.12354,2.698413,0,0,3.352988,1.16502,0,.1375786,2.932016,0,0,1.722821,2.576994,0,2.919038,0,2.672956
"anes-1978",02nov1976,04nov1980,01nov1978,25jan1979,"National Adults",25,"None",313,1625,,"Male","Third 25%",69.86938,6.703043,.5208333,3.042328,1.441248,6.168706,.4340278,5.347222,2.414021,3.009259,.4133598,0,.2893519,0,.3472222,3.472222,4.31713,56.14639,2.488426,1.851852,.3472222,.4050926,.8404982,.4050926,.2314815,.0578704,2.480159,.3251764,.1736111,0,2.040895,.154321,.2852183,2.459491,.2893519,2.961034,1.967593,.4372428,.2186214,.1157407,3.472222,4.31713,56.14639,2.488426,.2006173,1.851852,.3472222,.1446759,.1736111,.8914793,.4863867,2.040895,.154321,.2852183,.1157407,2.459491,.1678241,.6558642,.2893519,.1157407,.318287,1.122685,2.835648,.4050926,.8404982,.1832562,.4050926,.462963,0,0,0,.4478064,70.30148,.5208333,.9286817,.2314815,1.294367,.4050926,1.315586,3.858025,0,0,3.367504,3.756063,.0289352,.7272376,3.784722,0,.318287,3.101852,3.009259,0,2.703373,0,.3472222,69.28071,3.784494,.6570302,2.909705,4.226894,5.759965,1.106001,7.687253,1.720793,2.277705,.1689506,.2890933,0,0,.131406,4.99343,2.641262,55.10419,2.18134,2.496715,.2628121,.5913272,.5287529,.1533071,.3285151,.2628121,1.764596,.3691884,.5913272,0,1.353482,.3394656,1.346912,1.440773,.319129,5.551905,1.533071,.1898087,.4234195,0,4.99343,2.641262,55.10419,2.18134,.2102497,2.496715,.2628121,.5913272,.5913272,2.781428,1.204555,1.353482,.3394656,1.346912,.0938615,1.440773,.1529942,.7133471,.319129,.4818222,.6241787,.8879294,1.003066,.5913272,.5287529,.1204555,.1533071,.131406,0,.2027408,.0262812,.1392278,71.71829,.8935611,.6288719,.2628121,.8212878,.5913272,.3942181,7.293036,0,.1051248,2.978537,1.442338,.3745072,.2431012,4.578562,0,.7117828,2.780176,2.277705,.0525624,1.720793,0,.131406
"usaipo1979-1123g",02nov1976,04nov1980,23feb1979,26feb1979,"National Adults",1,"Yes",44,1534,,"Male",,57.35371,1.975223,.2787457,4.188319,1.028041,13.55453,0,11.55695,3.930978,1.362887,.2764228,0,.7311266,0,3.763066,12.03044,1.696733,39.73045,3.393467,0,.5026271,.0348432,.1703446,1.12892,.1393728,.1393728,2.865937,.7300481,0,0,4.065453,.4280737,.9931294,3.989841,1.470605,7.45708,2.304629,0,0,0,12.03044,1.696733,39.73045,3.393467,0,0,.5026271,0,0,.9716277,.0564128,4.065453,.4280737,.9931294,0,3.989841,.9423503,1.665075,1.470605,0,0,.0348432,0,.0348432,.1703446,.1045296,1.12892,0,0,.0348432,0,.4668989,57.74861,.2787457,.1703446,0,0,.0348432,.3265306,11.18562,0,0,4.464742,2.220674,.0696864,.0447984,6.409807,.0564128,0,7.201133,1.362887,0,4.662104,0,3.763066,61.70785,1.258232,.3394124,1.605243,1.612209,13.10819,0,12.48221,2.481192,3.126456,.1013171,0,1.113855,0,1.06383,13.6303,1.547257,42.98329,3.094515,0,.4081632,.0303951,.0949848,.3495441,.1697062,.1697062,.8643617,.0759878,0,0,4.55974,.5094804,1.043723,3.522234,1.266645,7.885811,1.319475,0,0,0,13.6303,1.547257,42.98329,3.094515,0,0,.4081632,0,0,1.485562,.1266464,4.55974,.5094804,1.043723,0,3.522234,.2431611,1.963208,1.266645,0,0,.1519757,0,.0303951,.0949848,.0126646,.3495441,0,0,.1519757,0,.466692,62.10552,.3394124,.0949848,0,0,.0303951,.5775076,11.82872,0,0,1.70656,1.745821,.3039514,.1203141,5.445244,.1266464,0,7.789593,3.126456,0,3.595047,0,1.06383
"usaipo1979-1128g",02nov1976,04nov1980,04may1979,07may1979,"National Adults",1,"Yes",45,1511,,"Male","Highest 25%",54.29855,1.252262,.6451613,2.891876,1.170052,2.297271,0,25.84657,4.75943,2.638109,.4611709,0,1.230585,0,2.50896,11.52771,1.453234,38.14432,2.906469,0,.1433692,.0716846,.0501792,.5364397,.3225806,.3225806,1.660096,.9725209,0,0,.8145356,.1537236,.2847471,.6770211,0,17.28879,2.969449,0,0,0,11.52771,1.453234,38.14432,2.906469,0,0,.1433692,0,0,1.148546,.0215054,.8145356,.1537236,.2847471,0,.6770211,0,.3672439,0,0,0,.1792115,0,.0716846,.0501792,0,.5364397,0,0,0,0,.4147465,54.44193,.6451613,.0501792,0,0,.0716846,.1983274,25.63032,0,.1792115,3.353047,1.811401,0,.1413779,1.136997,.0215054,0,1.181779,2.638109,0,5.990016,0,2.50896,50.25854,.4840707,.2088259,1.402679,1.5191,3.457175,0,31.52123,2.900766,5.694432,.0945626,0,.4885737,0,1.970055,10.8378,1.14282,35.33516,2.285639,0,.4640574,.1247702,.0131337,.177305,.1142632,.0945626,.3769372,.5332283,0,0,1.516091,.6571854,.1818512,.4228041,0,20.69087,1.80776,0,0,0,10.8378,1.14282,35.33516,2.285639,0,0,.4640574,0,0,1.481575,.0375249,1.516091,.6571854,.1818512,0,.4228041,0,.6792433,0,0,0,0,0,.1247702,.0131337,.1576044,.177305,0,0,0,0,.0112575,50.623,.2088259,.0131337,0,0,.1247702,.3152088,30.89081,0,0,1.497242,1.232692,0,.5082742,1.299366,.0375249,0,2.195334,5.694432,0,3.389339,0,1.970055
"uscbsnyt1979-jun",02nov1976,04nov1980,03jun1979,06jun1979,"National Adults",1,"Yes",11,1422,,"Female","Third 25%",44.39977,4.260738,0,0,0,2.538907,0,29.24578,4.666557,2.246099,0,0,3.772083,0,8.87006,11.34968,1.811629,31.23847,0,0,0,0,0,0,0,0,0,0,0,0,2.538907,0,0,0,0,29.24578,4.666557,0,0,0,11.34968,1.811629,31.23847,0,0,0,0,0,0,0,0,2.538907,0,0,0,0,0,0,0,0,0,4.260738,0,0,0,0,0,0,0,0,0,0,44.39977,0,0,0,0,0,0,29.24578,0,0,0,4.260738,0,0,0,0,0,2.538907,2.246099,0,8.438641,0,8.87006,40.69857,2.005233,0,0,0,3.696442,0,33.58529,7.952603,4.415718,0,0,3.842527,0,3.803611,11.89968,.5165379,28.28236,0,0,0,0,0,0,0,0,0,0,0,0,3.696442,0,0,0,0,33.58529,7.952603,0,0,0,11.89968,.5165379,28.28236,0,0,0,0,0,0,0,0,3.696442,0,0,0,0,0,0,0,0,0,2.005233,0,0,0,0,0,0,0,0,0,0,40.69857,0,0,0,0,0,0,33.58529,0,0,0,2.005233,0,0,0,0,0,3.696442,4.415718,0,11.79513,0,3.803611
"usaipo1979-1136g",02nov1976,04nov1980,10aug1979,13aug1979,"National Adults",1,"Yes",44,1589,,"Female","Third 25%",46.95539,1.625085,.7678287,5.942838,.9975154,4.280921,0,14.1485,13.21576,6.998621,1.108778,0,.8828891,0,3.075871,9.504586,2.023381,31.1704,4.046761,0,.1009016,.1817043,.0227842,.387332,.4180907,.349738,3.01064,1.644726,0,0,1.233012,.1562348,.4833513,1.586759,.0911369,8.786094,8.243666,0,0,0,9.504586,2.023381,31.1704,4.046761,0,0,.1009016,0,0,.9779861,.0195293,1.233012,.1562348,.4833513,0,1.586759,.1367054,.5937216,.0911369,0,0,.1731602,0,.1817043,.0227842,.0341763,.387332,0,0,.1594896,0,.6664388,47.46576,.7678287,.4910002,0,0,.1817043,.5022839,13.07661,.2563226,.0136705,6.583401,1.17035,.3189793,.6561859,2.38258,.0195293,0,1.91787,6.998621,.0227842,14.09865,0,3.075871,47.71477,2.041258,1.152695,2.649582,2.070858,4.128885,0,16.65765,8.702922,9.388827,1.261643,0,2.209955,0,2.020958,9.466292,1.818976,32.08796,3.637951,0,.3143713,.2769461,.0873254,.7859281,.5763473,.5763473,.5892382,.1833832,0,0,1.598232,.7984032,.2295409,.7035928,0,10.67402,5.597317,0,0,0,9.466292,1.818976,32.08796,3.637951,0,0,.3143713,0,0,2.045908,.0249501,1.598232,.7984032,.2295409,0,.7035928,0,.7991161,0,0,0,.0544366,0,.2769461,.0873254,0,.7859281,0,0,.0544366,0,.7821856,48.37346,1.152695,.3899344,0,0,.2769461,.0665336,15.99231,.7672155,0,3.608616,1.773952,.1088732,.9880239,1.756487,.0249501,0,2.397348,9.388827,0,10.91288,0,2.020958
"usaipo1979-1141g",02nov1976,04nov1980,12oct1979,15oct1979,"National Adults",1,"Yes",40,1539,,"Male","Second 25%",59.39072,3.060925,.5412908,3.787879,1.940892,4.078166,0,17.57808,3.073593,2.604427,.1202868,0,.8396947,0,2.984039,12.47219,1.610654,41.92464,3.221308,0,.0462642,.1734906,.0346981,1.056365,.2706454,.2706454,2.494795,.821189,0,.172334,1.248752,.8131478,.3445028,1.047388,0,11.59844,1.89584,0,0,0,12.47219,1.610654,41.92464,3.221308,0,0,.0462642,0,0,1.723395,.0451626,1.248752,.8131478,.3445028,0,1.047388,0,.624376,0,0,0,.3376183,0,.1734906,.0346981,0,1.056365,0,0,.268222,0,1.190531,60.76824,.5412908,.0346981,0,0,.1734906,.0624566,17.30744,.8616701,.0693962,3.908165,1.742617,.5364441,.3238492,2.250201,.0451626,0,1.873128,2.604427,0,3.913288,0,2.984039,59.77875,1.436695,.227445,1.51606,1.099318,5.37381,0,20.65138,3.407885,3.915785,.227445,0,1.152388,0,1.21304,12.81099,1.500957,42.19954,3.001913,0,.15163,.3411675,.0126358,.6406369,.1137225,.1137225,1.211957,.075815,0,.075815,2.06259,.9217541,.3330445,1.025127,0,13.40801,2.232211,0,0,0,12.81099,1.500957,42.19954,3.001913,0,0,.15163,0,0,.9476876,.075815,2.06259,.9217541,.3330445,0,1.025127,0,1.031295,0,0,0,.030326,0,.3411675,.0126358,0,.6406369,0,0,0,0,.4119282,60.20332,.227445,.0126358,0,0,.3411675,.4599444,19.96399,.3790751,.030326,1.743505,1.082891,0,.1137225,2.355741,.075815,0,3.093884,3.915785,.227445,4.560273,0,1.21304
"uscbsnyt1980-jan",02nov1976,04nov1980,09jan1980,13jan1980,"National Adults",1,"Yes",11,1468,,"Female","Third 25%",37.72878,0,0,0,0,45.89871,0,6.905186,0,.8816696,0,0,5.248974,0,3.336689,21.03462,1.092246,12.86249,1.092246,1.647177,0,0,0,0,0,0,0,0,0,0,8.558687,0,0,3.375238,20.35763,6.905186,0,0,.4408348,.4408348,21.03462,1.092246,12.86249,1.092246,0,1.647177,0,0,0,0,0,8.558687,0,0,13.60715,3.375238,0,0,20.35763,0,0,0,0,0,0,0,0,0,0,0,0,0,37.72878,0,0,0,0,0,0,6.905186,0,0,0,0,0,0,16.98239,0,0,28.91632,.8816696,0,5.248974,0,3.336689,40.65528,0,0,0,0,36.10363,0,13.74411,0,2.401619,0,0,3.885464,0,3.209901,21.32202,.7296606,15.71771,.7296606,2.156235,0,0,0,0,0,0,0,0,0,0,10.79315,0,0,3.859786,14.58513,13.74411,0,0,1.20081,1.20081,21.32202,.7296606,15.71771,.7296606,0,2.156235,0,0,0,0,0,10.79315,0,0,6.865561,3.859786,0,0,14.58513,0,0,0,0,0,0,0,0,0,0,0,0,0,40.65528,0,0,0,0,0,0,13.74411,0,0,0,0,0,0,10.72535,0,0,25.37828,2.401619,0,3.885464,0,3.209901
"usaipo1980-1147g",02nov1976,04nov1980,25jan1980,28jan1980,"National Adults",1,"Yes",46,1597,,"Female","Second 25%",37.28849,.6047779,.0769601,3.261504,.2469136,45.25576,0,7.91799,2.697611,.9215969,.1795735,0,.3367004,0,1.212121,8.030139,1.012025,25.7509,2.02405,0,.4713805,.0881834,0,.03367,.03367,.03367,.9427609,.6790123,0,.0224467,3.975888,1.425899,3.223826,11.54379,6.466891,5.338518,1.678692,0,.01924,0,8.030139,1.012025,25.7509,2.02405,0,0,.4713805,0,0,.2244669,0,3.975888,1.425899,3.223826,0,11.54379,16.63633,1.983134,6.466891,0,0,.1539202,0,.0881834,0,.0448934,.03367,0,0,.1539202,0,.1301908,37.28849,.0769601,.0673401,0,0,.0881834,.0448934,7.873096,.0448934,0,3.373737,.4107744,.3078403,0,32.82985,0,0,12.42591,.9215969,0,3.034312,0,1.212121,38.66251,.4385317,.5434132,2.798778,.7003837,36.36353,0,12.63009,2.097456,3.688452,.0813008,0,0,0,1.995565,8.245213,.8618415,27.27745,1.723683,0,.3695492,.1810791,.0554324,0,.3825713,.1608419,.7259588,.137965,0,0,4.48138,2.595372,2.19064,12.34542,4.38128,8.321512,1.285679,0,0,0,8.245213,.8618415,27.27745,1.723683,0,0,.3695492,0,0,.6880653,0,4.48138,2.595372,2.19064,0,12.34542,8.128746,2.24069,4.38128,0,0,.0739098,0,.1810791,.0554324,.0246366,0,0,0,.0739098,0,.0295639,38.9687,.5434132,.1055855,0,0,.1810791,.1478197,12.48227,0,0,2.829925,.2512934,.1478197,.1847746,25.26018,.0123183,0,11.10335,3.688452,0,2.097456,0,1.995565
"uscbsnyt1980-feb",02nov1976,04nov1980,13feb1980,17feb1980,"National Adults",1,"Yes",11,1536,,"Female","Highest 25%",44.09665,1.435004,0,0,0,34.45079,0,8.582702,0,1.492507,0,0,2.842806,0,7.099546,21.73425,.7850536,19.35729,.7850536,1.435004,0,0,0,0,0,0,0,0,0,0,8.563878,0,0,4.65875,15.27283,8.582702,0,0,.7462533,.7462533,21.73425,.7850536,19.35729,.7850536,0,1.435004,0,0,0,0,0,8.563878,0,0,5.955332,4.65875,0,0,15.27283,0,0,1.435004,0,0,0,0,0,0,0,0,0,0,44.09665,0,0,0,0,0,0,8.582702,0,0,0,1.435004,0,0,10.61408,0,0,23.83671,1.492507,0,2.842806,0,7.099546,53.21671,1.334753,0,0,0,23.76156,0,13.50654,0,2.301661,0,0,3.929384,0,1.949394,23.16243,.6569557,27.40562,.6569557,1.334753,0,0,0,0,0,0,0,0,0,0,9.521998,0,0,3.16338,8.70147,13.50654,0,0,1.15083,1.15083,23.16243,.6569557,27.40562,.6569557,0,1.334753,0,0,0,0,0,9.521998,0,0,2.37471,3.16338,0,0,8.70147,0,0,1.334753,0,0,0,0,0,0,0,0,0,0,53.21671,0,0,0,0,0,0,13.50654,0,0,0,1.334753,0,0,5.53809,0,0,18.22347,2.301661,0,3.929384,0,1.949394
"uscbsnyt1980-mar",02nov1976,04nov1980,12mar1980,15mar1980,"National Adults",1,"Yes",11,1468,,"Female","Highest 25%",67.225,0,0,0,0,20.27338,0,2.248891,0,1.157687,0,0,2.400297,0,6.69474,31.27047,.7042837,32.34399,.7042837,2.201976,0,0,0,0,0,0,0,0,0,0,6.731871,0,0,1.109434,7.325474,2.248891,0,0,.5788435,.5788435,31.27047,.7042837,32.34399,.7042837,0,2.201976,0,0,0,0,0,6.731871,0,0,5.106606,1.109434,0,0,7.325474,0,0,0,0,0,0,0,0,0,0,0,0,0,67.225,0,0,0,0,0,0,2.248891,0,0,0,0,0,0,6.21604,0,0,14.05734,1.157687,0,2.400297,0,6.69474,69.12759,0,0,0,0,15.85361,0,6.243711,0,3.431328,0,0,2.709076,0,2.63469,32.40054,.5092283,33.61905,.5092283,2.089535,0,0,0,0,0,0,0,0,0,0,6.897389,0,0,.9524179,4.954317,6.243711,0,0,1.715664,1.715664,32.40054,.5092283,33.61905,.5092283,0,2.089535,0,0,0,0,0,6.897389,0,0,3.049481,.9524179,0,0,4.954317,0,0,0,0,0,0,0,0,0,0,0,0,0,69.12759,0,0,0,0,0,0,6.243711,0,0,0,0,0,0,4.001899,0,0,11.85171,3.431328,0,2.709076,0,2.63469
"usaipo1980-1151g",02nov1976,04nov1980,28mar1980,31mar1980,"National Adults",1,"Yes",46,1571,,"Male","Highest 25%",73.38539,.6155433,.2292526,1.559409,.9783357,11.01354,0,5.093073,2.537172,2.215518,.0343879,0,.6189821,0,1.719395,17.06268,.995939,53.07125,1.991878,0,.0917011,0,0,.0687758,.1146263,.1146263,1.070282,0,0,.2407153,1.379501,.3385297,.322482,.9544551,.679352,3.339343,1.702911,0,0,0,17.06268,.995939,53.07125,1.991878,0,0,.0917011,0,0,.7376204,0,1.379501,.3385297,.322482,0,.9544551,6.65807,.6811533,.679352,0,0,.0687758,0,0,0,.0137552,.0687758,0,0,.0687758,0,.3954608,73.77913,.2292526,0,0,0,0,.0687758,4.955522,.4814305,0,1.593797,.409216,.1375516,.2407153,8.273537,0,0,2.740006,2.215518,0,3.156154,0,1.719395,67.13641,1.0794,.3078476,1.402977,1.754082,13.57501,0,8.161991,1.510318,3.548489,.2649508,0,.2744133,0,.984103,15.3057,.7893879,49.22284,1.578776,0,0,.1009336,0,.5097149,.1539238,.1539238,.9904113,.0757002,0,.1135503,3.577076,.799058,.387946,1.228832,.8624066,5.441328,1.057345,0,0,0,15.3057,.7893879,49.22284,1.578776,0,0,0,0,0,1.590065,0,3.577076,.799058,.387946,0,1.228832,4.952785,1.766909,.8624066,0,0,.2273465,0,.1009336,0,0,.5097149,0,0,.075946,0,.1654591,67.60575,.3078476,.0189251,0,0,.1009336,0,8.161991,.2271007,.1514004,1.649003,1.44263,.151892,.2397174,7.36862,.0504668,0,6.206392,3.548489,0,1.784731,0,.984103
"usaipo1980-1157",02nov1976,04nov1980,13jun1980,16jun1980,"National Adults",1,"Yes",38,1582,,"Female","Highest 25%",61.47509,2.141461,.0950441,1.674929,3.313929,14.62196,0,4.603579,3.780578,2.183451,.5431093,0,.610998,0,4.955873,11.94133,3.53037,38.90871,7.06074,0,0,0,.0226296,.4209097,.0475221,.0475221,.6331924,.16463,0,1.44982,2.119254,2.00875,.6631765,1.376138,1.378195,3.001164,2.400026,0,0,0,11.94133,3.53037,38.90871,7.06074,0,0,0,0,0,1.762277,0,2.119254,2.00875,.6631765,0,1.376138,6.029775,1.046667,1.378195,0,0,.1172622,0,0,.0226296,0,.4209097,0,0,.1172622,0,1.463397,61.9588,.0950441,.1733275,0,0,0,.1357773,4.467802,2.899639,0,2.06734,1.679113,.2345245,.0339443,10.07784,.101833,0,4.544116,2.183451,0,4.391576,0,4.955873,63.784,1.634108,.6552918,1.180762,2.727321,12.2766,0,6.564929,2.201674,5.335005,.0052989,0,1.186944,0,2.448071,13.03453,3.198586,40.79515,6.397172,0,.098912,0,0,.454995,.4018299,.2534619,.2472799,.055638,0,1.026035,3.264978,1.589186,.3466244,1.204235,.6932488,4.424427,1.197541,0,0,0,13.03453,3.198586,40.79515,6.397172,0,0,.098912,0,0,1.701286,0,3.264978,1.589186,.3466244,0,1.204235,3.545838,1.632489,.6932488,0,0,.0353257,0,0,0,0,.454995,0,0,.0353257,0,1.108462,64.4838,.6552918,.111276,0,0,0,.0642928,6.500636,2.05207,0,1.074785,1.279261,.0706514,.2596439,6.685883,0,0,5.590716,5.335005,0,3.388618,0,2.448071
"usaipo1980-1159g",02nov1976,04nov1980,11jul1980,14jul1980,"National Adults",1,"Yes",39,1548,,"Female","Second 25%",62.93704,1.798531,.1755241,4.723742,1.759093,10.22447,0,5.119291,4.795074,4.63106,0,0,.6962457,0,3.139932,12.61527,3.587634,39.12201,7.175269,0,.3412969,.1137656,0,.7849829,.0877621,.0877621,1.30603,2.102389,0,.3127521,1.915813,1.012514,.4025408,.8278347,.8050815,3.033642,2.635847,0,0,0,12.61527,3.587634,39.12201,7.175269,0,0,.3412969,0,0,1.412211,0,1.915813,1.012514,.4025408,0,.8278347,4.302779,.9579067,.8050815,0,0,.2559727,0,.1137656,0,0,.7849829,0,0,.2559727,0,.3878374,63.23738,.1755241,.2470635,0,0,.1137656,.5005689,4.482203,.6255042,0,4.476678,1.876375,.5119454,.2320819,6.545669,.0341297,0,3.678802,4.63106,0,5.49132,0,3.139932,61.16229,.7781098,.1711027,3.447945,1.843865,9.569256,0,6.563552,4.814775,8.987507,0,0,.4562738,0,2.205323,11.51289,4.100338,36.05912,8.200676,0,1.098437,.1869455,0,.0506971,.0855513,.0855513,1.263353,.1901141,0,.3427485,1.874525,2.309433,.4411552,1.021727,.8823103,4.40612,2.965417,0,0,0,11.51289,4.100338,36.05912,8.200676,0,0,1.098437,0,0,1.40606,0,1.874525,2.309433,.4411552,0,1.021727,2.102843,.9372624,.8823103,0,0,0,0,.1869455,0,.0760456,.0506971,0,0,0,0,.4644215,61.9146,.1711027,.1077313,0,0,.1869455,.0304183,6.457088,.685497,0,3.340214,.7113284,0,.1908383,5.875158,.095057,0,3.694098,8.987507,.0760456,5.271049,0,2.205323
"uscbsnyt1980-aug",02nov1976,04nov1980,02aug1980,07aug1980,"National Adults",1,"Yes",11,1769,,"Male","Third 25%",62.36784,0,0,0,0,16.36746,0,1.546045,0,4.484073,0,0,7.326885,0,7.907697,38.14117,3.303218,14.50431,3.303218,3.11592,0,0,0,0,0,0,0,0,0,0,5.675485,0,0,.8849622,5.78847,1.546045,0,0,2.242037,2.242037,38.14117,3.303218,14.50431,3.303218,0,3.11592,0,0,0,0,0,5.675485,0,0,4.018546,.8849622,0,0,5.78847,0,0,0,0,0,0,0,0,0,0,0,0,0,62.36784,0,0,0,0,0,0,1.546045,0,0,0,0,0,0,4.903508,0,0,11.46396,4.484073,0,7.326885,0,7.907697,62.35753,0,0,0,0,17.49471,0,1.523993,0,7.17258,0,0,7.166301,0,4.284884,35.85613,3.874616,15.76562,3.874616,2.986554,0,0,0,0,0,0,0,0,0,0,9.717411,0,0,1.171977,4.474639,1.523993,0,0,3.58629,3.58629,35.85613,3.874616,15.76562,3.874616,0,2.986554,0,0,0,0,0,9.717411,0,0,2.130685,1.171977,0,0,4.474639,0,0,0,0,0,0,0,0,0,0,0,0,0,62.35753,0,0,0,0,0,0,1.523993,0,0,0,0,0,0,3.302662,0,0,14.19205,7.17258,0,7.166301,0,4.284884
