problem	cat	numsurveys	numrespondents	perc	year	month
101	3	1	3049	1.312	1939	11
102	3	1	3049	21.958	1939	11
103	3	1	3049	.164	1939	11
104	3	1	3049	0	1939	11
105	3	1	3049	2.132	1939	11
106	3	1	3049	.60699999	1939	11
107	3	1	3049	.58200002	1939	11
108	3	1	3049	.131	1939	11
109	3	1	3049	.83600003	1939	11
110	3	1	3049	3.1159999	1939	11
501	3	1	3049	.68900001	1939	11
502	3	1	3049	.68900001	1939	11
503	3	1	3049	0	1939	11
504	3	1	3049	.27900001	1939	11
505	3	1	3049	0	1939	11
506	3	1	3049	.175	1939	11
201	4	1	3049	.26199999	1939	11
202	4	1	3049	2.073	1939	11
203	4	1	3049	.32800001	1939	11
204	4	1	3049	0	1939	11
205	4	1	3049	1.181	1939	11
206	4	1	3049	.033	1939	11
207	4	1	3049	3.099	1939	11
208	4	1	3049	.39399999	1939	11
209	4	1	3049	.098	1939	11
210	4	1	3049	0	1939	11
211	4	1	3049	.64899999	1939	11
212	4	1	3049	0	1939	11
213	4	1	3049	0	1939	11
214	4	1	3049	0	1939	11
215	4	1	3049	0	1939	11
216	4	1	3049	0	1939	11
217	4	1	3049	0	1939	11
506	5	1	3049	.175	1939	11
601	5	1	3049	39.460999	1939	11
602	5	1	3049	.34999999	1939	11
603	5	1	3049	0	1939	11
604	5	1	3049	0	1939	11
605	5	1	3049	9.8579998	1939	11
606	5	1	3049	0	1939	11
608	5	1	3049	0	1939	11
609	5	1	3049	0	1939	11
610	5	1	3049	0	1939	11
611	5	1	3049	.098	1939	11
701	5	1	3049	0	1939	11
702	5	1	3049	.131	1939	11
703	5	1	3049	0	1939	11
704	5	1	3049	0	1939	11
705	5	1	3049	0	1939	11
1	6	1	3049	32.272999	1939	11
2	6	1	3049	.131	1939	11
3	6	1	3049	.011	1939	11
4	6	1	3049	.91799998	1939	11
5	6	1	3049	.164	1939	11
6	6	1	3049	.32800001	1939	11
7	6	1	3049	0	1939	11
8	6	1	3049	0	1939	11
9	6	1	3049	.082	1939	11
10	6	1	3049	0	1939	11
12	6	1	3049	.80400002	1939	11
13	6	1	3049	6.6149998	1939	11
14	6	1	3049	.64899999	1939	11
15	6	1	3049	.58200002	1939	11
16	6	1	3049	10.383	1939	11
17	6	1	3049	0	1939	11
18	6	1	3049	.131	1939	11
19	6	1	3049	39.558998	1939	11
20	6	1	3049	3.9189999	1939	11
21	6	1	3049	0	1939	11
22	6	1	3049	3.22	1939	11
23	6	1	3049	.23	1939	11
24	6	1	3049	0	1939	11
1	1	0	0	30.100444	1939	12
2	1	0	0	7.6011108	1939	12
3	1	0	0	.06633333	1939	12
4	1	0	0	.53911109	1939	12
5	1	0	0	3.9786667	1939	12
6	1	0	0	49.175223	1939	12
7	1	0	0	.147	1939	12
8	1	0	0	0	1939	12
9	1	0	0	1.2345555	1939	12
10	1	0	0	4.6187777	1939	12
11	1	0	0	.23122223	1939	12
12	1	0	0	.07011111	1939	12
13	1	0	0	2.0308888	1939	12
14	1	0	0	.20444445	1939	12
15	1	0	0	.00377778	1939	12
1	6	0	0	31.50211	1939	12
2	6	0	0	.13555555	1939	12
3	6	0	0	.03266667	1939	12
4	6	0	0	.91155554	1939	12
5	6	0	0	.16488889	1939	12
6	6	0	0	.29922223	1939	12
7	6	0	0	0	1939	12
8	6	0	0	0	1939	12
9	6	0	0	.16466667	1939	12
10	6	0	0	.01144444	1939	12
12	6	0	0	.73000002	1939	12
13	6	0	0	6.197222	1939	12
14	6	0	0	.58066666	1939	12
15	6	0	0	.55555557	1939	12
16	6	0	0	14.003223	1939	12
17	6	0	0	0	1939	12
18	6	0	0	.147	1939	12
19	6	0	0	36.470776	1939	12
20	6	0	0	4.6187777	1939	12
21	6	0	0	0	1939	12
22	6	0	0	3.2654445	1939	12
23	6	0	0	.20444445	1939	12
24	6	0	0	.00377778	1939	12
1	1	0	0	29.362889	1940	1
2	1	0	0	7.0852219	1940	1
3	1	0	0	.06666667	1940	1
4	1	0	0	.49322221	1940	1
5	1	0	0	5.1253334	1940	1
6	1	0	0	48.582445	1940	1
7	1	0	0	.163	1940	1
8	1	0	0	0	1940	1
9	1	0	0	1.2501111	1940	1
10	1	0	0	5.3185555	1940	1
11	1	0	0	.23244445	1940	1
12	1	0	0	.07422222	1940	1
13	1	0	0	2.0607777	1940	1
14	1	0	0	.17888889	1940	1
15	1	0	0	.00755556	1940	1
1	6	0	0	30.731221	1940	1
2	6	0	0	.14011111	1940	1
3	6	0	0	.05433333	1940	1
4	6	0	0	.9051111	1940	1
5	6	0	0	.16577778	1940	1
6	6	0	0	.27044445	1940	1
7	6	0	0	0	1940	1
8	6	0	0	0	1940	1
9	6	0	0	.24733333	1940	1
10	6	0	0	.02288889	1940	1
12	6	0	0	.65600001	1940	1
13	6	0	0	5.7794443	1940	1
14	6	0	0	.51233333	1940	1
15	6	0	0	.52911113	1940	1
16	6	0	0	17.623445	1940	1
17	6	0	0	0	1940	1
18	6	0	0	.163	1940	1
19	6	0	0	33.382554	1940	1
20	6	0	0	5.3185555	1940	1
21	6	0	0	0	1940	1
22	6	0	0	3.3108889	1940	1
23	6	0	0	.17888889	1940	1
24	6	0	0	.00755556	1940	1
1	1	0	0	28.625333	1940	2
2	1	0	0	6.5693331	1940	2
3	1	0	0	.067	1940	2
4	1	0	0	.44733332	1940	2
5	1	0	0	6.2720002	1940	2
6	1	0	0	47.989667	1940	2
7	1	0	0	.179	1940	2
8	1	0	0	0	1940	2
9	1	0	0	1.2656666	1940	2
10	1	0	0	6.0183333	1940	2
11	1	0	0	.23366667	1940	2
12	1	0	0	.07833333	1940	2
13	1	0	0	2.0906666	1940	2
14	1	0	0	.15333334	1940	2
15	1	0	0	.01133333	1940	2
1	6	0	0	29.960332	1940	2
2	6	0	0	.14466667	1940	2
3	6	0	0	.076	1940	2
4	6	0	0	.89866666	1940	2
5	6	0	0	.16666667	1940	2
6	6	0	0	.24166667	1940	2
7	6	0	0	0	1940	2
8	6	0	0	0	1940	2
9	6	0	0	.32999999	1940	2
10	6	0	0	.03433333	1940	2
12	6	0	0	.58200001	1940	2
13	6	0	0	5.3616665	1940	2
14	6	0	0	.44399999	1940	2
15	6	0	0	.50266668	1940	2
16	6	0	0	21.243667	1940	2
17	6	0	0	0	1940	2
18	6	0	0	.179	1940	2
19	6	0	0	30.294332	1940	2
20	6	0	0	6.0183333	1940	2
21	6	0	0	0	1940	2
22	6	0	0	3.3563333	1940	2
23	6	0	0	.15333334	1940	2
24	6	0	0	.01133333	1940	2
1	1	0	0	27.887778	1940	3
2	1	0	0	6.0534442	1940	3
3	1	0	0	.06733333	1940	3
4	1	0	0	.40144444	1940	3
5	1	0	0	7.4186669	1940	3
6	1	0	0	47.396889	1940	3
7	1	0	0	.195	1940	3
8	1	0	0	0	1940	3
9	1	0	0	1.2812222	1940	3
10	1	0	0	6.7181111	1940	3
11	1	0	0	.23488889	1940	3
12	1	0	0	.08244444	1940	3
13	1	0	0	2.1205555	1940	3
14	1	0	0	.12777778	1940	3
15	1	0	0	.01511111	1940	3
1	6	0	0	29.189443	1940	3
2	6	0	0	.14922222	1940	3
3	6	0	0	.09766667	1940	3
4	6	0	0	.89222222	1940	3
5	6	0	0	.16755556	1940	3
6	6	0	0	.21288889	1940	3
7	6	0	0	0	1940	3
8	6	0	0	0	1940	3
9	6	0	0	.41266666	1940	3
10	6	0	0	.04577778	1940	3
12	6	0	0	.50800001	1940	3
13	6	0	0	4.9438888	1940	3
14	6	0	0	.37566666	1940	3
15	6	0	0	.47622224	1940	3
16	6	0	0	24.863889	1940	3
17	6	0	0	0	1940	3
18	6	0	0	.195	1940	3
19	6	0	0	27.20611	1940	3
20	6	0	0	6.7181111	1940	3
21	6	0	0	0	1940	3
22	6	0	0	3.4017778	1940	3
23	6	0	0	.12777778	1940	3
24	6	0	0	.01511111	1940	3
1	1	0	0	27.150222	1940	4
2	1	0	0	5.5375554	1940	4
3	1	0	0	.06766667	1940	4
4	1	0	0	.35555555	1940	4
5	1	0	0	8.5653336	1940	4
6	1	0	0	46.804111	1940	4
7	1	0	0	.211	1940	4
8	1	0	0	0	1940	4
9	1	0	0	1.2967778	1940	4
10	1	0	0	7.4178889	1940	4
11	1	0	0	.23611111	1940	4
12	1	0	0	.08655556	1940	4
13	1	0	0	2.1504444	1940	4
14	1	0	0	.10222222	1940	4
15	1	0	0	.01888889	1940	4
1	6	0	0	28.418555	1940	4
2	6	0	0	.15377778	1940	4
3	6	0	0	.11933333	1940	4
4	6	0	0	.88577778	1940	4
5	6	0	0	.16844445	1940	4
6	6	0	0	.18411111	1940	4
7	6	0	0	0	1940	4
8	6	0	0	0	1940	4
9	6	0	0	.49533332	1940	4
10	6	0	0	.05722222	1940	4
12	6	0	0	.43400001	1940	4
13	6	0	0	4.526111	1940	4
14	6	0	0	.30733333	1940	4
15	6	0	0	.44977779	1940	4
16	6	0	0	28.484111	1940	4
17	6	0	0	0	1940	4
18	6	0	0	.211	1940	4
19	6	0	0	24.117888	1940	4
20	6	0	0	7.4178889	1940	4
21	6	0	0	0	1940	4
22	6	0	0	3.4472222	1940	4
23	6	0	0	.10222222	1940	4
24	6	0	0	.01888889	1940	4
1	1	0	0	26.412667	1940	5
2	1	0	0	5.0216665	1940	5
3	1	0	0	.068	1940	5
4	1	0	0	.30966666	1940	5
5	1	0	0	9.7120003	1940	5
6	1	0	0	46.211333	1940	5
7	1	0	0	.227	1940	5
8	1	0	0	0	1940	5
9	1	0	0	1.3123333	1940	5
10	1	0	0	8.1176666	1940	5
11	1	0	0	.23733333	1940	5
12	1	0	0	.09066667	1940	5
13	1	0	0	2.1803333	1940	5
14	1	0	0	.07666667	1940	5
15	1	0	0	.02266667	1940	5
1	6	0	0	27.647666	1940	5
2	6	0	0	.15833334	1940	5
3	6	0	0	.141	1940	5
4	6	0	0	.87933334	1940	5
5	6	0	0	.16933334	1940	5
6	6	0	0	.15533334	1940	5
7	6	0	0	0	1940	5
8	6	0	0	0	1940	5
9	6	0	0	.57799998	1940	5
10	6	0	0	.06866667	1940	5
12	6	0	0	.36	1940	5
13	6	0	0	4.1083333	1940	5
14	6	0	0	.239	1940	5
15	6	0	0	.42333335	1940	5
16	6	0	0	32.104334	1940	5
17	6	0	0	0	1940	5
18	6	0	0	.227	1940	5
19	6	0	0	21.029666	1940	5
20	6	0	0	8.1176666	1940	5
21	6	0	0	0	1940	5
22	6	0	0	3.4926666	1940	5
23	6	0	0	.07666667	1940	5
24	6	0	0	.02266667	1940	5
1	1	0	0	25.675112	1940	6
2	1	0	0	4.5057777	1940	6
3	1	0	0	.06833333	1940	6
4	1	0	0	.26377778	1940	6
5	1	0	0	10.858667	1940	6
6	1	0	0	45.618555	1940	6
7	1	0	0	.243	1940	6
8	1	0	0	0	1940	6
9	1	0	0	1.3278889	1940	6
10	1	0	0	8.8174444	1940	6
11	1	0	0	.23855555	1940	6
12	1	0	0	.09477778	1940	6
13	1	0	0	2.2102222	1940	6
14	1	0	0	.05111111	1940	6
15	1	0	0	.02644445	1940	6
1	6	0	0	26.876777	1940	6
2	6	0	0	.16288889	1940	6
3	6	0	0	.16266667	1940	6
4	6	0	0	.8728889	1940	6
5	6	0	0	.17022223	1940	6
6	6	0	0	.12655556	1940	6
7	6	0	0	0	1940	6
8	6	0	0	0	1940	6
9	6	0	0	.66066665	1940	6
10	6	0	0	.08011111	1940	6
12	6	0	0	.286	1940	6
13	6	0	0	3.6905555	1940	6
14	6	0	0	.17066667	1940	6
15	6	0	0	.3968889	1940	6
16	6	0	0	35.724556	1940	6
17	6	0	0	0	1940	6
18	6	0	0	.243	1940	6
19	6	0	0	17.941444	1940	6
20	6	0	0	8.8174444	1940	6
21	6	0	0	0	1940	6
22	6	0	0	3.5381111	1940	6
23	6	0	0	.05111111	1940	6
24	6	0	0	.02644445	1940	6
1	1	0	0	24.937556	1940	7
2	1	0	0	3.9898888	1940	7
3	1	0	0	.06866667	1940	7
4	1	0	0	.21788889	1940	7
5	1	0	0	12.005334	1940	7
6	1	0	0	45.025777	1940	7
7	1	0	0	.259	1940	7
8	1	0	0	0	1940	7
9	1	0	0	1.3434444	1940	7
10	1	0	0	9.5172222	1940	7
11	1	0	0	.23977778	1940	7
12	1	0	0	.09888889	1940	7
13	1	0	0	2.2401111	1940	7
14	1	0	0	.02555556	1940	7
15	1	0	0	.03022222	1940	7
1	6	0	0	26.105888	1940	7
2	6	0	0	.16744445	1940	7
3	6	0	0	.18433333	1940	7
4	6	0	0	.86644446	1940	7
5	6	0	0	.17111112	1940	7
6	6	0	0	.09777778	1940	7
7	6	0	0	0	1940	7
8	6	0	0	0	1940	7
9	6	0	0	.74333331	1940	7
10	6	0	0	.09155556	1940	7
12	6	0	0	.212	1940	7
13	6	0	0	3.2727778	1940	7
14	6	0	0	.10233333	1940	7
15	6	0	0	.37044446	1940	7
16	6	0	0	39.344778	1940	7
17	6	0	0	0	1940	7
18	6	0	0	.259	1940	7
19	6	0	0	14.853222	1940	7
20	6	0	0	9.5172222	1940	7
21	6	0	0	0	1940	7
22	6	0	0	3.5835555	1940	7
23	6	0	0	.02555556	1940	7
24	6	0	0	.03022222	1940	7
1	1	1	2907	24.200001	1940	8
2	1	1	2907	3.474	1940	8
3	1	1	2907	.069	1940	8
4	1	1	2907	.17200001	1940	8
5	1	1	2907	13.152	1940	8
6	1	1	2907	44.432999	1940	8
7	1	1	2907	.27500001	1940	8
8	1	1	2907	0	1940	8
9	1	1	2907	1.359	1940	8
10	1	1	2907	10.217	1940	8
11	1	1	2907	.241	1940	8
12	1	1	2907	.103	1940	8
13	1	1	2907	2.27	1940	8
14	1	1	2907	0	1940	8
15	1	1	2907	.034	1940	8
101	2	1	2907	2.7179999	1940	8
102	2	1	2907	17.594999	1940	8
103	2	1	2907	0	1940	8
104	2	1	2907	.069	1940	8
105	2	1	2907	.37799999	1940	8
106	2	1	2907	1.273	1940	8
107	2	1	2907	.34400001	1940	8
108	2	1	2907	.069	1940	8
109	2	1	2907	.31	1940	8
110	2	1	2907	1.4450001	1940	8
201	2	1	2907	.206	1940	8
202	2	1	2907	.722	1940	8
203	2	1	2907	.069	1940	8
204	2	1	2907	.034	1940	8
205	2	1	2907	.069	1940	8
206	2	1	2907	0	1940	8
207	2	1	2907	1.789	1940	8
208	2	1	2907	.27500001	1940	8
209	2	1	2907	.069	1940	8
210	2	1	2907	0	1940	8
211	2	1	2907	.034	1940	8
212	2	1	2907	0	1940	8
213	2	1	2907	0	1940	8
214	2	1	2907	.103	1940	8
215	2	1	2907	0	1940	8
216	2	1	2907	0	1940	8
217	2	1	2907	.103	1940	8
301	2	1	2907	0	1940	8
302	2	1	2907	0	1940	8
304	2	1	2907	0	1940	8
306	2	1	2907	0	1940	8
307	2	1	2907	.069	1940	8
308	2	1	2907	0	1940	8
309	2	1	2907	0	1940	8
310	2	1	2907	0	1940	8
401	2	1	2907	0	1940	8
402	2	1	2907	0	1940	8
403	2	1	2907	0	1940	8
404	2	1	2907	0	1940	8
405	2	1	2907	.17200001	1940	8
406	2	1	2907	0	1940	8
407	2	1	2907	0	1940	8
501	2	1	2907	.447	1940	8
502	2	1	2907	.55000001	1940	8
503	2	1	2907	0	1940	8
504	2	1	2907	.206	1940	8
505	2	1	2907	0	1940	8
506	2	1	2907	10.297	1940	8
507	2	1	2907	0	1940	8
508	2	1	2907	.86000001	1940	8
509	2	1	2907	.79100001	1940	8
601	2	1	2907	11.249	1940	8
602	2	1	2907	18.323999	1940	8
603	2	1	2907	0	1940	8
604	2	1	2907	0	1940	8
605	2	1	2907	14.345	1940	8
606	2	1	2907	0	1940	8
608	2	1	2907	0	1940	8
609	2	1	2907	0	1940	8
610	2	1	2907	0	1940	8
611	2	1	2907	.51599997	1940	8
701	2	1	2907	0	1940	8
702	2	1	2907	.27500001	1940	8
703	2	1	2907	0	1940	8
704	2	1	2907	0	1940	8
705	2	1	2907	0	1940	8
801	2	1	2907	0	1940	8
802	2	1	2907	0	1940	8
803	2	1	2907	0	1940	8
804	2	1	2907	0	1940	8
805	2	1	2907	0	1940	8
806	2	1	2907	0	1940	8
807	2	1	2907	0	1940	8
901	2	1	2907	.292	1940	8
902	2	1	2907	0	1940	8
903	2	1	2907	1.066	1940	8
904	2	1	2907	0	1940	8
905	2	1	2907	0	1940	8
906	2	1	2907	0	1940	8
908	2	1	2907	0	1940	8
1001	2	1	2907	.87699997	1940	8
1002	2	1	2907	.41299999	1940	8
1003	2	1	2907	.034	1940	8
1004	2	1	2907	0	1940	8
1005	2	1	2907	.138	1940	8
1006	2	1	2907	.034	1940	8
1007	2	1	2907	.034	1940	8
1008	2	1	2907	0	1940	8
1009	2	1	2907	.31	1940	8
1010	2	1	2907	.34400001	1940	8
1011	2	1	2907	7.2930002	1940	8
1012	2	1	2907	.74000001	1940	8
1101	2	1	2907	.138	1940	8
1102	2	1	2907	0	1940	8
1103	2	1	2907	0	1940	8
1104	2	1	2907	0	1940	8
1105	2	1	2907	.103	1940	8
1106	2	1	2907	0	1940	8
1201	2	1	2907	.103	1940	8
1301	2	1	2907	2.27	1940	8
1302	2	1	2907	0	1940	8
1401	2	1	2907	0	1940	8
1501	2	1	2907	.034	1940	8
101	3	1	2907	2.7179999	1940	8
102	3	1	2907	17.594999	1940	8
103	3	1	2907	0	1940	8
104	3	1	2907	.069	1940	8
105	3	1	2907	.37799999	1940	8
106	3	1	2907	1.273	1940	8
107	3	1	2907	.34400001	1940	8
108	3	1	2907	.069	1940	8
109	3	1	2907	.31	1940	8
110	3	1	2907	1.4450001	1940	8
501	3	1	2907	.447	1940	8
502	3	1	2907	.55000001	1940	8
503	3	1	2907	0	1940	8
504	3	1	2907	.206	1940	8
505	3	1	2907	0	1940	8
506	3	1	2907	10.297	1940	8
201	4	1	2907	.206	1940	8
202	4	1	2907	.722	1940	8
203	4	1	2907	.069	1940	8
204	4	1	2907	.034	1940	8
205	4	1	2907	.069	1940	8
206	4	1	2907	0	1940	8
207	4	1	2907	1.789	1940	8
208	4	1	2907	.27500001	1940	8
209	4	1	2907	.069	1940	8
210	4	1	2907	0	1940	8
211	4	1	2907	.034	1940	8
212	4	1	2907	0	1940	8
213	4	1	2907	0	1940	8
214	4	1	2907	.103	1940	8
215	4	1	2907	0	1940	8
216	4	1	2907	0	1940	8
217	4	1	2907	.103	1940	8
506	5	1	2907	10.297	1940	8
601	5	1	2907	11.249	1940	8
602	5	1	2907	18.323999	1940	8
603	5	1	2907	0	1940	8
604	5	1	2907	0	1940	8
605	5	1	2907	14.345	1940	8
606	5	1	2907	0	1940	8
608	5	1	2907	0	1940	8
609	5	1	2907	0	1940	8
610	5	1	2907	0	1940	8
611	5	1	2907	.51599997	1940	8
701	5	1	2907	0	1940	8
702	5	1	2907	.27500001	1940	8
703	5	1	2907	0	1940	8
704	5	1	2907	0	1940	8
705	5	1	2907	0	1940	8
1	6	1	2907	25.334999	1940	8
2	6	1	2907	.17200001	1940	8
3	6	1	2907	.206	1940	8
4	6	1	2907	.86000001	1940	8
5	6	1	2907	.17200001	1940	8
6	6	1	2907	.069	1940	8
7	6	1	2907	0	1940	8
8	6	1	2907	0	1940	8
9	6	1	2907	.82599998	1940	8
10	6	1	2907	.103	1940	8
12	6	1	2907	.138	1940	8
13	6	1	2907	2.855	1940	8
14	6	1	2907	.034	1940	8
15	6	1	2907	.34400001	1940	8
16	6	1	2907	42.965	1940	8
17	6	1	2907	0	1940	8
18	6	1	2907	.27500001	1940	8
19	6	1	2907	11.765	1940	8
20	6	1	2907	10.217	1940	8
21	6	1	2907	0	1940	8
22	6	1	2907	3.6289999	1940	8
23	6	1	2907	0	1940	8
24	6	1	2907	.034	1940	8
1	1	0	0	23.445267	1940	9
2	1	0	0	3.2424	1940	9
3	1	0	0	.0644	1940	9
4	1	0	0	.16053334	1940	9
5	1	0	0	13.168534	1940	9
6	1	0	0	45.886932	1940	9
7	1	0	0	.25666667	1940	9
8	1	0	0	0	1940	9
9	1	0	0	1.3314666	1940	9
10	1	0	0	9.7380667	1940	9
11	1	0	0	.22493333	1940	9
12	1	0	0	.09613333	1940	9
13	1	0	0	2.352	1940	9
14	1	0	0	0	1940	9
15	1	0	0	.03173334	1940	9
1	6	0	0	24.470799	1940	9
2	6	0	0	.16053334	1940	9
3	6	0	0	.19226667	1940	9
4	6	0	0	.80266668	1940	9
5	6	0	0	.21453334	1940	9
6	6	0	0	.0644	1940	9
7	6	0	0	0	1940	9
8	6	0	0	0	1940	9
9	6	0	0	.77093331	1940	9
10	6	0	0	.09613333	1940	9
12	6	0	0	.1288	1940	9
13	6	0	0	2.6646667	1940	9
14	6	0	0	.03173334	1940	9
15	6	0	0	.32106668	1940	9
16	6	0	0	42.561933	1940	9
17	6	0	0	0	1940	9
18	6	0	0	.25666667	1940	9
19	6	0	0	13.808667	1940	9
20	6	0	0	9.7380667	1940	9
21	6	0	0	0	1940	9
22	6	0	0	3.6834666	1940	9
23	6	0	0	0	1940	9
24	6	0	0	.03173334	1940	9
1	1	0	0	22.690534	1940	10
2	1	0	0	3.0108	1940	10
3	1	0	0	.0598	1940	10
4	1	0	0	.14906667	1940	10
5	1	0	0	13.185067	1940	10
6	1	0	0	47.340865	1940	10
7	1	0	0	.23833334	1940	10
8	1	0	0	0	1940	10
9	1	0	0	1.3039333	1940	10
10	1	0	0	9.2591333	1940	10
11	1	0	0	.20886666	1940	10
12	1	0	0	.08926667	1940	10
13	1	0	0	2.434	1940	10
14	1	0	0	0	1940	10
15	1	0	0	.02946667	1940	10
1	6	0	0	23.606599	1940	10
2	6	0	0	.14906667	1940	10
3	6	0	0	.17853333	1940	10
4	6	0	0	.74533335	1940	10
5	6	0	0	.25706667	1940	10
6	6	0	0	.0598	1940	10
7	6	0	0	0	1940	10
8	6	0	0	0	1940	10
9	6	0	0	.71586665	1940	10
10	6	0	0	.08926667	1940	10
12	6	0	0	.1196	1940	10
13	6	0	0	2.4743333	1940	10
14	6	0	0	.02946667	1940	10
15	6	0	0	.29813334	1940	10
16	6	0	0	42.158867	1940	10
17	6	0	0	0	1940	10
18	6	0	0	.23833334	1940	10
19	6	0	0	15.852333	1940	10
20	6	0	0	9.2591333	1940	10
21	6	0	0	0	1940	10
22	6	0	0	3.7379333	1940	10
23	6	0	0	0	1940	10
24	6	0	0	.02946667	1940	10
1	1	0	0	21.935801	1940	11
2	1	0	0	2.7792	1940	11
3	1	0	0	.0552	1940	11
4	1	0	0	.1376	1940	11
5	1	0	0	13.2016	1940	11
6	1	0	0	48.794798	1940	11
7	1	0	0	.22	1940	11
8	1	0	0	0	1940	11
9	1	0	0	1.2764	1940	11
10	1	0	0	8.7802	1940	11
11	1	0	0	.1928	1940	11
12	1	0	0	.0824	1940	11
13	1	0	0	2.516	1940	11
14	1	0	0	0	1940	11
15	1	0	0	.0272	1940	11
1	6	0	0	22.742399	1940	11
2	6	0	0	.1376	1940	11
3	6	0	0	.1648	1940	11
4	6	0	0	.68800001	1940	11
5	6	0	0	.29960001	1940	11
6	6	0	0	.0552	1940	11
7	6	0	0	0	1940	11
8	6	0	0	0	1940	11
9	6	0	0	.66079998	1940	11
10	6	0	0	.0824	1940	11
12	6	0	0	.1104	1940	11
13	6	0	0	2.284	1940	11
14	6	0	0	.0272	1940	11
15	6	0	0	.27520001	1940	11
16	6	0	0	41.7558	1940	11
17	6	0	0	0	1940	11
18	6	0	0	.22	1940	11
19	6	0	0	17.896	1940	11
20	6	0	0	8.7802	1940	11
21	6	0	0	0	1940	11
22	6	0	0	3.7924	1940	11
23	6	0	0	0	1940	11
24	6	0	0	.0272	1940	11
1	1	0	0	21.181067	1940	12
2	1	0	0	2.5476	1940	12
3	1	0	0	.0506	1940	12
4	1	0	0	.12613334	1940	12
5	1	0	0	13.218134	1940	12
6	1	0	0	50.248731	1940	12
7	1	0	0	.20166667	1940	12
8	1	0	0	0	1940	12
9	1	0	0	1.2488666	1940	12
10	1	0	0	8.3012667	1940	12
11	1	0	0	.17673333	1940	12
12	1	0	0	.07553333	1940	12
13	1	0	0	2.598	1940	12
14	1	0	0	0	1940	12
15	1	0	0	.02493333	1940	12
1	6	0	0	21.878199	1940	12
2	6	0	0	.12613334	1940	12
3	6	0	0	.15106667	1940	12
4	6	0	0	.63066668	1940	12
5	6	0	0	.34213334	1940	12
6	6	0	0	.0506	1940	12
7	6	0	0	0	1940	12
8	6	0	0	0	1940	12
9	6	0	0	.60573332	1940	12
10	6	0	0	.07553333	1940	12
12	6	0	0	.1012	1940	12
13	6	0	0	2.0936667	1940	12
14	6	0	0	.02493333	1940	12
15	6	0	0	.25226668	1940	12
16	6	0	0	41.352733	1940	12
17	6	0	0	0	1940	12
18	6	0	0	.20166667	1940	12
19	6	0	0	19.939666	1940	12
20	6	0	0	8.3012667	1940	12
21	6	0	0	0	1940	12
22	6	0	0	3.8468667	1940	12
23	6	0	0	0	1940	12
24	6	0	0	.02493333	1940	12
1	1	0	0	20.426334	1941	1
2	1	0	0	2.316	1941	1
3	1	0	0	.046	1941	1
4	1	0	0	.11466667	1941	1
5	1	0	0	13.234667	1941	1
6	1	0	0	51.702665	1941	1
7	1	0	0	.18333334	1941	1
8	1	0	0	0	1941	1
9	1	0	0	1.2213333	1941	1
10	1	0	0	7.8223333	1941	1
11	1	0	0	.16066666	1941	1
12	1	0	0	.06866667	1941	1
13	1	0	0	2.68	1941	1
14	1	0	0	0	1941	1
15	1	0	0	.02266667	1941	1
1	6	0	0	21.013999	1941	1
2	6	0	0	.11466667	1941	1
3	6	0	0	.13733333	1941	1
4	6	0	0	.57333334	1941	1
5	6	0	0	.38466667	1941	1
6	6	0	0	.046	1941	1
7	6	0	0	0	1941	1
8	6	0	0	0	1941	1
9	6	0	0	.55066665	1941	1
10	6	0	0	.06866667	1941	1
12	6	0	0	.092	1941	1
13	6	0	0	1.9033333	1941	1
14	6	0	0	.02266667	1941	1
15	6	0	0	.22933334	1941	1
16	6	0	0	40.949666	1941	1
17	6	0	0	0	1941	1
18	6	0	0	.18333334	1941	1
19	6	0	0	21.983333	1941	1
20	6	0	0	7.8223333	1941	1
21	6	0	0	0	1941	1
22	6	0	0	3.9013333	1941	1
23	6	0	0	0	1941	1
24	6	0	0	.02266667	1941	1
1	1	0	0	19.6716	1941	2
2	1	0	0	2.0844	1941	2
3	1	0	0	.0414	1941	2
4	1	0	0	.1032	1941	2
5	1	0	0	13.2512	1941	2
6	1	0	0	53.156598	1941	2
7	1	0	0	.165	1941	2
8	1	0	0	0	1941	2
9	1	0	0	1.1938	1941	2
10	1	0	0	7.3434	1941	2
11	1	0	0	.1446	1941	2
12	1	0	0	.0618	1941	2
13	1	0	0	2.762	1941	2
14	1	0	0	0	1941	2
15	1	0	0	.0204	1941	2
1	6	0	0	20.149799	1941	2
2	6	0	0	.1032	1941	2
3	6	0	0	.1236	1941	2
4	6	0	0	.51600001	1941	2
5	6	0	0	.4272	1941	2
6	6	0	0	.0414	1941	2
7	6	0	0	0	1941	2
8	6	0	0	0	1941	2
9	6	0	0	.49559999	1941	2
10	6	0	0	.0618	1941	2
12	6	0	0	.0828	1941	2
13	6	0	0	1.713	1941	2
14	6	0	0	.0204	1941	2
15	6	0	0	.20640001	1941	2
16	6	0	0	40.5466	1941	2
17	6	0	0	0	1941	2
18	6	0	0	.165	1941	2
19	6	0	0	24.026999	1941	2
20	6	0	0	7.3434	1941	2
21	6	0	0	0	1941	2
22	6	0	0	3.9558	1941	2
23	6	0	0	0	1941	2
24	6	0	0	.0204	1941	2
1	1	0	0	18.916867	1941	3
2	1	0	0	1.8528	1941	3
3	1	0	0	.0368	1941	3
4	1	0	0	.09173334	1941	3
5	1	0	0	13.267733	1941	3
6	1	0	0	54.610531	1941	3
7	1	0	0	.14666667	1941	3
